samsunggt-p5200,samsunggt-i9000,0.92
samsunggt-p6200,samsunggt-i9000,0.92
samsunggt-p7300,samsunggt-i9000,0.92
samsunggt-s6010,samsunggt-i9000,0.92
samsungsch-i829,samsungsch-i405,0.92
samsungsch-i869,samsungsch-i405,0.92
samsungsch-r970,samsungsch-i405,0.92
samsungsph-l900,samsungsch-i500,0.92
tcttcla998,tcla998,0.92
tcttcld920,tcld920,0.92
tcttclj300,tclj300,0.92
tcttclj310,tclj310,0.92
tcttclj610,tclj610,0.92
tcttcls600,tcls600,0.92
tcttcls900,tcls900,0.92
tcttclw969,tclw969,0.92
tcttcly710,tcly710,0.92
