xt910 maxxrazr maxx,3300
n880f,1600
n880e,1650
zopo zp900s,2300
ME525+,1650
i997infuse 4g,1750
n880s,1250
HUAWEI S8520,1400
i919ugalaxy s duos,1650
phone a65,1500
gn305,1500
gn868h,1600
w899,1500
mb870droid x2,1540
7290,1800
u960s3,2000
htc vivid,1620
t800,2000
xt760,1650
sh-x1,1500
xt922razr hd,2530
e110scelox,1750
htc a310e,1230
HTC DESIRE HD G10,1230
HTC INCREDIBLE S S710E FOR AT,1450
xt788,1735
htc g12desire s,1450
5860s,1700
x950,1600
vinus vs8000 xl,2000
s500,1600
google nexus one,1400
htc z710e,1520
voto w5300,1520
5860+,1500
lg as680optimus 2,1500
htc zeta,1830
LT18I,1500
ZTE-X500,1200
g58,1200
w806+,1800
xt611motosmart flip,1540
GN380,1550
i9050,1650
HTC G21 SENSATION XL,1600
VIVO Y1,1350
s5830i,1350
e15ix8,1200
lg p990,1500
vinus v6i,1250
HTC Z710T,1520
htc t320e one v,1500
vinus v8 note,2000
HTC Z710E,1520
u8520,1500
HTC A310E,1230
HTC EVO 4G FOR SPRINT,1500
xt553,1735
n820360,2050
HTC EVO 4G FOR SPRING,1500
i8190 galaxy siii mini8gb,1500
lg p970optimus white,1500
padfone,1520
V900,1400
xt980razr hd,3300
lg p355,1280
x500solar,1500
v6500,1400
i919galaxy s duos,1650
xt889razr v,1780
CHANGHONG Z1,3000
OPTIMUS 2,1500
s6802galaxy ace duos,1300
i569galaxy gio,1350
koobee a52,1600
koobee a56,2000
DELL STREAK MINI5,1530
vivo v2,1880
LG-P355,1280
i897captivate,1500
HTC GRATIA A6380,1200
XT702,1390
XT701,1390
XT800W,1390
zopo field ,1800
htc s720tone xt,1800
COOLPAD 5860,1700
GT-S5570,1200
t769galaxy s blaze 4g,1750
galaxy tab 7.0 plus p6200(16gb),4000
n806,1500
u9510ascend d1 ,1800
W700,1500
s757,2000
lg p920optimus 3d,1500
phone a798t,2000
i535galaxy siii,2100
phone s899t,2000
HTC EVO DESIGN 4G,1520
i9108galaxy sii,1650
htc c510e,1520
e900,1500
u8,1630
u5,1500
u7,1500
u6,1500
u3,3000
u2,1300
GT-I9100P,1650
GT-I9100T,1650
phone p770,3300
ZTE-C N880S,1250
de-g01,1500
