asus-me172v,		 asus t10 ,					1270,		0.511111
asus-me173x,		 asus t10 ,					1270,		0.511111
asus-me301t,		 asus padfone infinity a80 64gb ,					2400,		0.511111
asus-me371mg,		 asus new padfone infinity 32gb ,					2400,		0.483333
asus-nexus 7,		 asus padfone 2 64gb ,					2140,		0.000000
asus-padfone 2,		 asus padfone 2 64gb ,					2140,		1.000000
asus-padfone infinity,		 asus padfone infinity a80 64gb ,					2400,		0.465278
asus-padfone,		 asus padfone infinity a80 64gb ,					2400,		0.492063
asus-transformer prime tf201,		 asus t20 ,					1500,		0.880000
asus-transformer tf101,		 asus t10 ,					1270,		0.880000
asus-transformer tf101g,		 asus t10 ,					1270,		0.880000
aux-m910a,		 aux m910+ ,					1500,		0.960000
aux-v900a,		 aux v900 ,					1400,		0.960000
aux-v926b,		 aux v926 ,					1500,		0.960000
aux-v926d,		 aux v926 ,					1500,		0.960000
aux-v929b,		 aux v929 ,					1800,		0.960000
aux-v988aw,		 aux v988 ,					1800,		0.933333
aux-v990,		 aux v990  ,					1930,		1.000000
bbk-bbk s6t,		bbk  i6 ,					800,		0.611111
bbk-vivo e1,		bbk  i18 ,					800,		0.611111
bbk-vivo e1t,		bbk  i18 ,					800,		0.555556
bbk-vivo e5,		bbk  i518 ,					820,		0.583333
bbk-vivo s1,		bbk  i18 ,					800,		0.611111
bbk-vivo s11t,		bbk  k119 ,					1000,		0.666667
bbk-vivo s12,		bbk  v312 ,					1500,		0.722222
bbk-vivo s3,		bbk  i531 ,					820,		0.583333
bbk-vivo s3+,		bbk  i531 ,					820,		0.583333
bbk-vivo s6,		bbk  i6 ,					800,		0.666667
bbk-vivo s6t,		bbk  i6 ,					800,		0.611111
bbk-vivo s7,		bbk  i270 ,					800,		0.583333
bbk-vivo s7i(t),		bbk  i267 ,					800,		0.527778
bbk-vivo s7t,		bbk  i270 ,					800,		0.527778
bbk-vivo s7w,		bbk  i270 ,					800,		0.527778
bbk-vivo s9,		bbk  k9 ,					680,		0.666667
bbk-vivo v1,		bbk  v312 ,					1500,		0.850000
bbk-vivo v2,		bbk  v205 ,					900,		0.866667
bbk-vivo x1,		bbk  i18 ,					800,		0.611111
bbk-vivo x1s,		bbk  i18 ,					800,		0.555556
bbk-vivo x1st,		bbk  i18 ,					800,		0.527778
bbk-vivo x3t,		bbk  i531 ,					820,		0.527778
bbk-vivo x510t,		bbk  i518 ,					820,		0.633333
bbk-vivo xplay,		bbk  i6 ,					800,		0.533333
bbk-vivo y1,		bbk  i18 ,					800,		0.611111
bbk-vivo y11,		bbk  k119 ,					1000,		0.722222
bbk-vivo y11t,		bbk  k119 ,					1000,		0.666667
bbk-vivo y19t,		bbk  k119 ,					1000,		0.666667
bbk-vivo y3t,		bbk  i531 ,					820,		0.527778
bd-v13,		 bdbal b169 ,					1200,		0.527778
bestsonny-bestsonnyt962,		 bestsonny t109 ,					1000,		0.633333
bestsonny-bestsonnyt965,		 bestsonny t109 ,					1000,		0.633333
bestsonny-t868,		 bestsonny m8 ,					1000,		0.583333
bird-aux 910+,		 bird a90 ,					1800,		0.777778
bird-android,		 bird a90 ,					1800,		0.542857
bird-bird w188,		 bird w188 ,					1401-1500,		1.000000
bird-doeasy e910,		 bird e819 ,					2400,		0.750000
bird-e909b+,		 bird a90 ,					1800,		0.688889
bird-i800b+,		 bird i720 ,					1100,		0.670000
bird-m500,		 bird k700 ,					650,		0.666667
bird-t9105,		 bird a90 ,					1800,		0.688889
bird-t9508,		 bird a90 ,					1800,		0.688889
bird-t9600,		 bird a90 ,					1800,		0.688889
bird-w800,		 bird w188 ,					1401-1500,		0.700000
changhong-changhong h5018,		 changhong h5018 ,					1360,		1.000000
changhong-changhongc100,		 changhong c100 ,					3000,		0.933333
changhong-changhongw6,		 changhong g168 ,					1500,		0.750000
conor-a9,		 conor tg99 ,					1300,		0.583333
conor-conor tg99,		 conor tg99 ,					1300,		1.000000
conor-conor wg100,		 conor wg100 ,					1800,		1.000000
conor-conor wg200,		 conor wg200 ,					1650,		1.000000
conor-kr-conor e188,		 conor e188 ,					1800,		1.000000
coolpad-coolpad8012,		yulong coolpad 8012 ,					1250,		0.888889
coolpad-coolpad8020+,		yulong coolpad 8020 ,					1600,		0.888889
coolpad-coolpad8070,		yulong coolpad 8070 ,					1500,		0.888889
coolpad-coolpad 5213,		yulong coolpad 5213 ,					1500,		1.000000
coolpad-coolpad 5216d,		yulong coolpad 5216d ,					1500,		1.000000
coolpad-coolpad 5820,		yulong coolpad 5890 ,					1700,		0.866667
coolpad-coolpad 7011,		yulong coolpad 7019 ,					1500,		0.883333
coolpad-coolpad 7020,		yulong coolpad 8020 ,					1600,		0.833333
coolpad-coolpad 7235,		yulong coolpad 7235 ,					1500,		1.000000
coolpad-coolpad 7290,		yulong coolpad 7290 ,					1800,		1.000000
coolpad-coolpad 7295+,		yulong coolpad 7295  ,					2000,		1.000000
coolpad-coolpad 7295a,		yulong coolpad 7295  ,					2000,		0.960000
coolpad-coolpad 7296,		yulong coolpad 7296 ,					2500,		1.000000
coolpad-coolpad 8056,		yulong coolpad 8050 ,					1300,		0.883333
coolpad-coolpad 8076,		yulong coolpad 8076 ,					1500,		1.000000
coolpad-coolpad 9150w,		yulong coolpad 9150 ,					1700,		0.960000
coolpad-coolpad7295,		yulong coolpad 7295  ,					2000,		0.888889
coolpad-coolpad8070d,		yulong coolpad 8070 ,					1500,		0.888889
coolpad-coolpad8888,		yulong coolpad n88 ,					1300,		0.666667
coolpad-yl-coolpad 5210s,		yulong coolpad 5210 ,					1500,		0.960000
dakele-dakele mc001,		 dakele dakele ,					2450,		0.000000
dakele-mc002,		 dakele dakele ,					2450,		0.000000
dakele-mc002_h3,		 dakele dakele ,					2450,		0.000000
datang-datang s11,		 datang s22 ,					1700,		0.600000
daxian-9300,		 daxian n100i ,					1800,		0.633333
daxian-dk35a,		 daxian dx828 ,					1000,		0.535000
dd-d555,		 tcl dd787m() ,					1800,		0.535000
de-de-g01,		 de de-g01 ,					1500,		1.000000
de-de-g01x,		 de de-g01 ,					1500,		1.000000
de-i9100,		 imden a900 ,					1500,		0.783333
dell-dell streak pro,		 dell venue ,					1400,		0.540476
dell-dell streak,		 dell venue ,					1400,		0.570707
dell-dell v04b,		 dell m01m ,					1530,		0.500000
dell-gs01,		 dell m01m ,					1530,		0.666667
dell-streak 10 pro,		 dell venue ,					1400,		0.000000
docomo-f-12c,		 others docomo raku-raku f-12d ,					1800,		1.000000
doov-doov d360,		 doov ieva d3 ,					1500,		0.866667
doov-doov d500,		 doov ieva d5 ,					1450,		0.866667
doov-doov s1,		 doov s818 ,					780,		0.850000
doov-doov_d10,		 doov  d10 ,					2100,		1.000000
doov-doov_d10s,		 doov  d10s  ,					2100,		1.000000
doov-doov_d2,		 doov ieva d720 ,					1450,		0.850000
doov-doov_d200t,		 doov ieva d700 ,					1450,		0.805000
doov-doov_d210t,		 doov  d10 ,					2100,		0.880000
doov-doov_d3,		 doov ieva d3 ,					1500,		1.000000
doov-doov_d300,		 doov ieva d3 ,					1500,		0.866667
doov-doov_d50,		 doov ieva d5 ,					1450,		0.911111
doov-doov_d900,		 doov ieva d900s ,					1500,		0.960000
doov-doov_d910t,		 doov  d10 ,					2100,		0.880000
doov-doov_d920,		 doov ieva d9 ,					1800,		0.866667
dopod-dopod a3288,		 dopod a3288 ,					1100,		1.000000
ebest-ebest f6,		 ebest g6 ,					1100,		0.666667
ebest-ebest n4,		 ebest n4 ,					800,		1.000000
ebest-ebest s5,		 ebest a35 ,					1450,		0.611111
ebest-ebest s6,		 ebest g6 ,					1100,		0.666667
ebest-ebest s8,		 ebest w18 ,					1100,		0.611111
ebest-ebest s9,		 ebest v9 ,					2000,		0.666667
ebest-ebest t5,		 ebest a35 ,					1450,		0.611111
ebest-ebest v5,		 ebest v6 ,					1450,		0.700000
ebest-ebest w16a,		 ebest w16 ,					1100,		0.941667
ebest-ebest w50l,		 ebest w50l ,					2400,		1.000000
ebest-ebest w66a,		 ebest w66 ,					1350,		0.941667
ebest-ebest w70,		 ebest w50l ,					2400,		0.750000
ebest-i5a,		 ebest w58 ,					1400,		0.555556
ephone-ephone a10,		 lephone a03 ,					1350,		0.800000
ephone-ephone a18,		 lephone z1 ,					2500,		0.611111
ephone-ephone a5,		 lephone a03 ,					1350,		0.650000
ex-ex_s4,		 lexun lx488(k800) ,					1450,		0.566667
fly-iq450_quattro,		htc  flyer p510e ,					4000,		0.600000
fujitsu-202f,		fujitsu  arrows a 202f ,					3000,		1.000000
fujitsu-f-02e,		fujitsu  f-08a ,					770,		0.883333
fujitsu-f-06e,		fujitsu  f-08a ,					770,		0.883333
fujitsu-f-08d,		fujitsu  f-08a ,					770,		1.000000
fujitsu-f-10d,		fujitsu  arrows me f-11d ,					1520,		0.883333
fujitsu-t-01d,		fujitsu  f-08a ,					770,		0.666667
g1-g1,		 inhon g1 ,					1400,		1.000000
g33-leisa_a98,		 huawei ascend g330d(u8825d) ,					1500,		0.000000
g33-t61,		 huawei ascend g330d(u8825d) ,					1500,		0.000000
g33-t8828,		 huawei ascend g330d(u8825d) ,					1500,		0.000000
g33-t9910,		 huawei ascend g330d(u8825d) ,					1500,		0.466667
galaxy-g1,		 samsung galaxy s 4g ,					1650,		0.666667
gc-s029,		 spstar e600gc  ,					1500mahbl-5c,		0.472222
gfive-g9,		 gfive g90 ,					4800,		0.911111
gfive-gfive g9,		 gfive g90 ,					4800,		0.911111
gigabyte-g.fone g1345,		 gigabyte g1310 ,					1260,		0.813333
gigabyte-gsmart g1355,		 gigabyte g1310 ,					1260,		0.813333
gigabyte-gsmart g1362,		 gigabyte g1310 ,					1260,		0.813333
gigabyte-gsmart rio r1,		 gigabyte g-smart i120 ,					920,		0.583333
gigabyte-msm7225,		 gigabyte gsmart s1205 ,					1320,		0.730000
ginwave-gnote,		 ginwave gnote m ,					1700,		0.000000
gionee-c600,		 gionee c600 ,					1450,		1.000000
gionee-e3,		 gionee e3 ,					1800,		1.000000
gionee-e3t,		 gionee e3t ,					1800,		1.000000
gionee-e5,		 gionee e5 ,					2000,		1.000000
gionee-e6,		 gionee e6  ,					2000,		1.000000
gionee-gionee gn320,		 gionee gn320 ,					1550,		1.000000
gionee-gn100,		 gionee gn100 ,					1280,		1.000000
gionee-gn105,		 gionee gn105 ,					1300,		1.000000
gionee-gn106,		 gionee gn160t ,					1700,		0.953333
gionee-gn107,		 gionee gn107 ,					1500,		1.000000
gionee-gn109,		 gionee gn100 ,					1280,		0.920000
gionee-gn135,		 gionee gn135 ,					1700,		1.000000
gionee-gn136t,		 gionee gn136 ,					1500,		1.000000
gionee-gn137,		 gionee gn137 ,					1700,		1.000000
gionee-gn160,		 gionee gn160t ,					1700,		1.000000
gionee-gn160t,		 gionee gn160t ,					1700,		1.000000
gionee-gn168t,		 gionee gn168t ,					1500,		1.000000
gionee-gn180,		 gionee gn180 ,					2500,		1.000000
gionee-gn205,		 gionee gn205h ,					1500,		1.000000
gionee-gn210,		 gionee gn215 ,					1550,		0.920000
gionee-gn305,		 gionee gn305 ,					1500,		1.000000
gionee-gn360,		 gionee gn380 ,					1550,		0.906667
gionee-gn380,		 gionee gn380 ,					1550,		1.000000
gionee-gn700t,		 gionee gn700t ,					1800,		1.000000
gionee-gn700w,		 gionee gn700t ,					1800,		1.000000
gionee-gn705t,		 gionee gn705w ,					1800,		1.000000
gionee-gn705w,		 gionee gn705w ,					1800,		1.000000
gionee-gn708t,		 gionee gn708w ,					2100,		1.000000
gionee-gn708w,		 gionee gn708w ,					2100,		1.000000
gionee-gn709w,		 gionee gn708w ,					2100,		0.920000
gionee-gn777,		 gionee gn777 ,					2000,		1.000000
gionee-gn787,		 gionee gn787 ,					2000,		1.000000
gionee-gn800,		 gionee gn800 ,					2100,		1.000000
gionee-gn810,		 gionee gn810 ,					3000,		1.000000
gionee-gn818t,		 gionee gn818t ,					1800,		1.000000
gionee-gn868,		 gionee gn868h ,					1600,		1.000000
gionee-gn868h,		 gionee gn868h ,					1600,		1.000000
gionee-gn878,		 gionee gn878 ,					2100,		1.000000
gionee-gionee gn600,		 gionee gn600 ,					1600,		1.000000
gionee-gionee gn700w,		 gionee gn700t ,					1800,		1.000000
gionee-td500,		 gionee td500 ,					1300,		1.000000
gionee-v182,		 gionee v182 ,					4000,		1.000000
gionee-x805,		 gionee x817 ,					3200,		0.733333
gionee-x817,		 gionee x817 ,					3200,		1.000000
greenorange-go m2s,		 greenorange m3 ,					2000,		0.650000
greenorange-go s2,		 greenorange mars2 ,					1500,		0.888889
gsun-g501,		 kingsun df820 ,					1200,		0.483333
gt-i9300-gt-i9300,		 samsung m gt-i9300 ,					2100,		1.000000
haier-he-e700,		 haier hc-d500 ,					800,		0.760000
haier-he-e80,		 haier e8 ,					550,		0.833333
haier-ht-i617,		 haier hg-v76  ,					830,		0.705000
haier-ht-i619,		 haier hg-v76  ,					830,		0.670000
haier-ht-i860,		 haier hc-c60 ,					1200,		0.805000
haier-ht-n87t,		 haier hg-n93 ,					650,		0.733333
haier-hw-n80w,		 haier hg-n93 ,					650,		0.733333
haier-hw-w617,		 haier hg-v76  ,					830,		0.705000
haier-haier hw-n86w,		 haier n86w ,					1650,		0.833333
haier-haier hw-w910,		 haier  w910 ,					1760,		0.933333
haier-haier w718,		 haier  -zing w718 ,					2000,		1.000000
haier-pad511,		 haier hc-d500 ,					800,		0.600000
hesens-he n200,		 hesens n700 ,					1400,		0.850000
hesens-he-n800,		 hesens n800 ,					1700,		0.933333
hesens-n200,		 hesens n700 ,					1400,		0.850000
hisense-eg950,		 hisense eg950 ,					1900,		1.000000
hisense-hs-e820,		 hisense hs-e90 ,					1500,		0.826667
hisense-hs-e830,		 hisense e830 ,					1200,		0.933333
hisense-hs-e860,		 hisense hs-e90 ,					1500,		0.826667
hisense-hs-e910,		 hisense hs-e90 ,					1500,		0.953333
hisense-hs-e912,		 hisense e912 ,					1300,		0.933333
hisense-hs-e912s,		 hisense e912 ,					1300,		0.933333
hisense-hs-e920,		 hisense hs-e90 ,					1500,		0.953333
hisense-hs-e926,		 hisense e926 ,					1630,		0.933333
hisense-hs-e930,		 hisense hs-e90 ,					1500,		0.953333
hisense-hs-e956,		 hisense e956q ,					1700,		0.866667
hisense-hs-e956q,		 hisense e956q ,					1700,		0.866667
hisense-hs-e968,		 hisense eg968 ,					1500,		0.866667
hisense-hs-eg870,		 hisense eg870 ,					1630,		1.000000
hisense-hs-eg876,		 hisense eg870 ,					1630,		0.920000
hisense-hs-eg901,		 hisense eg906 ,					1850,		0.920000
hisense-hs-eg906,		 hisense eg906 ,					1850,		1.000000
hisense-hs-eg909,		 hisense eg906 ,					1850,		0.920000
hisense-hs-eg929,		 hisense eg950 ,					1900,		0.813333
hisense-hs-eg939,		 hisense eg950 ,					1900,		0.813333
hisense-hs-eg950,		 hisense eg950 ,					1900,		1.000000
hisense-hs-eg958,		 hisense eg950 ,					1900,		0.920000
hisense-hs-eg960,		 hisense eg960 ,					2000,		1.000000
hisense-hs-eg970,		 hisense eg970 ,					2000,		1.000000
hisense-hs-t818,		 hisense tg88 ,					1630,		0.783333
hisense-hs-t830,		 hisense e830 ,					1200,		0.783333
hisense-hs-t9,		 hisense t9 ,					2000,		0.888889
hisense-hs-t909,		 hisense hs-e90 ,					1500,		0.805000
hisense-hs-t912,		 hisense t912 ,					1300,		0.933333
hisense-hs-t929,		 hisense t9 ,					2000,		0.800000
hisense-hs-t930,		 hisense hs-e90 ,					1500,		0.805000
hisense-hs-t950,		 hisense hs-e90 ,					1500,		0.805000
hisense-hs-t958,		 hisense t958 ,					1700,		0.933333
hisense-hs-t96,		 hisense t96 ,					1630,		0.916667
hisense-hs-t960,		 hisense t960 ,					2000,		0.933333
hisense-hs-t970,		 hisense hs-e90 ,					1500,		0.805000
hisense-hs-u8,		 hisense u8 ,					1630,		0.888889
hisense-hs-u820,		 hisense u8 ,					1630,		0.800000
hisense-hs-u850,		 hisense u850 ,					1300,		0.933333
hisense-hs-u860,		 hisense u860 ,					1630,		0.933333
hisense-hs-u909,		 hisense hs-e90 ,					1500,		0.805000
hisense-hs-u912,		 hisense u9 ,					2000,		0.800000
hisense-hs-u930,		 hisense hs-e90 ,					1500,		0.805000
hisense-hs-u950,		 hisense u950 ,					1900,		0.933333
hisense-hs-u958,		 hisense u958 ,					1700,		0.933333
hisense-hs-u960q,		 hisense hs-e90 ,					1500,		0.805000
hisense-m1101,		 hisense hs-c118 ,					750,		0.600000
hisense-m170,		 hisense u970 ,					2000,		0.666667
hisense-m3101bw,		 hisense e300 ,					1000,		0.595238
hisense-t860,		 hisense t960 ,					2000,		0.850000
hisense-t89,		 hisense t9 ,					2000,		0.900000
hisense-t92,		 hisense t912 ,					1300,		0.933333
hisense-w270bd,		 hisense e920 ,					1630,		0.611111
hl-100,		 thl w1 ,					1550,		0.611111
hosin-hosin u8,		 hosin u8 ,					2500,		1.000000
hosin-hosin v70,		 hosin v70 ,					1750,		1.000000
hosin-hosin_u2m,		 hosin u2 ,					1500,		0.911111
hosin-hosin_u7,		 hosin u7 ,					1500,		1.000000
hp-hp slate 7,		 hp pre 3 ,					1230,		0.000000
htc-a3360,		htc  a3360() ,					1300,		1.000000
htc-a3380,		htc  a3380() ,					1300,		1.000000
htc-adr6300,		htc  s630 ,					1050,		0.750000
htc-adr6330vw,		htc  s630 ,					1050,		0.750000
htc-adr6350,		htc  s630 ,					1050,		0.750000
htc-adr6400l,		htc  p3400 ,					1250,		0.700000
htc-adr6410lvw,		htc   s610d ,					1400,		0.700000
htc-adr6425lvw,		htc  one 64gb ,					2300,		0.611111
htc-amaze 4g,		htc  evo 4g lte(sprint) ,					2650,		1.000000
htc-c525c,		htc  one st t528t ,					1800,		0.600000
htc-c8812,		htc  one 802t ,					2300,		0.633333
htc-dl desirez v3.5 final,		htc  evo 3d g17() ,					1730,		0.666667
htc-desire hd,		htc  one x s720e ,					1800,		0.540741
htc-desire l by htc,		htc  desire l ,					1800,		0.660317
htc-desire s,		htc  one x s720e ,					1800,		0.550000
htc-desire z,		htc  one x s720e ,					1800,		0.550000
htc-desire,		htc  one x s720e ,					1800,		0.577778
htc-dream/sapphire,		htc  desire l ,					1800,		0.619048
htc-droid incredible,		htc  one lte ,					2300,		0.611035
htc-evo 4g,		htc  evo 4g lte(sprint) ,					2650,		1.000000
htc-evo,		htc  e1 8gb ,					2100,		0.650000
htc-endeavoru(htc one s),		htc  sensation xe() ,					1730,		0.657143
htc-eris,		htc  e1 8gb ,					2100,		0.625000
htc-evo 3d gsm,		htc  evo 3d g17() ,					1730,		1.000000
htc-froyo on dream/sapphire,		htc  touch pro2(sprint) ,					1500,		0.584541
htc-google ion,		htc  desire g7 ,					1400,		0.580000
htc-hero200,		htc  touch pro2(sprint) ,					1500,		0.906667
htc-htc 603e,		htc  one mini 601e ,					1700,		0.866667
htc-htc 606w,		htc  desire 606w ,					1860,		1.000000
htc-htc 608t,		htc  desire 608t ,					1860,		1.000000
htc-htc 609d,		htc  desire 619d ,					2100,		0.850000
htc-htc 801e,		htc  one 801e 32gb ,					2300,		1.000000
htc-htc 802d,		htc  one 802d ,					2300,		1.000000
htc-htc 802t,		htc  one 802t ,					2300,		1.000000
htc-htc 802w,		htc  one 802w ,					2300,		1.000000
htc-htc a310e,		htc   a310e ,					1230,		1.000000
htc-htc a320e,		htc   a310e ,					1230,		0.893333
htc-htc a510c,		htc  s a510e ,					1230,		0.920000
htc-htc a510e,		htc  s a510e ,					1230,		1.000000
htc-htc a810e,		htc  chacha a810e ,					1250,		1.000000
htc-htc a9188,		htc  t9188 ,					1400,		0.866667
htc-htc amaze 4g,		htc  evo 4g lte(sprint) ,					2650,		1.000000
htc-htc aria a6380,		htc  a6390 ,					1300,		0.906667
htc-htc bee,		htc  eternity ,					1650,		0.857143
htc-htc butterfly s,		htc  butterfly s ,					3200,		0.976471
htc-htc butterfly,		htc  butterfly  ,					2020,		0.962500
htc-htc c510e,		htc  flyer p510e ,					4000,		0.866667
htc-htc chacha a810e,		htc  chacha a810e ,					1250,		1.000000
htc-htc chacha a810,		htc  chacha a810e ,					1250,		0.960000
htc-htc desire 600 dual sim,		htc  desire 600 ,					1860,		1.000000
htc-htc desire 600,		htc  desire 600 ,					1860,		1.000000
htc-htc desire c,		htc  desire l ,					1800,		0.885931
htc-htc desire cdma,		htc  desire l ,					1800,		0.849264
htc-htc desire hd a9191,		htc  a9191( hd) ,					1200,		1.000000
htc-htc desire hd with beats audio,		htc  one s special edition ,					1650,		0.831481
htc-htc desire hd,		htc  desire l ,					1800,		0.871828
htc-htc desire q,		htc  desire l ,					1800,		0.885931
htc-htc desire s,		htc  desire l ,					1800,		0.885931
htc-htc desire sv,		htc  desire l ,					1800,		0.871828
htc-htc desire v,		htc  desire l ,					1800,		0.885931
htc-htc desire vc t328d,		htc   t328w ,					1650,		0.920000
htc-htc desire x,		htc  desire l ,					1800,		0.885931
htc-htc desire z,		htc  desire l ,					1800,		0.885931
htc-htc desire,		htc  desire l ,					1800,		0.942857
htc-htc dream,		htc  arrive ,					1500,		0.843651
htc-htc droid incredible 2,		htc  desire 200 102e ,					1400,		0.800000
htc-htc evo 3d gsm,		htc  evo 3d g17() ,					1730,		1.000000
htc-htc evo 3d x515a,		htc  evo 3d g17() ,					1730,		1.000000
htc-htc evo 3d x515m,		htc  evo 3d g17() ,					1730,		1.000000
htc-htc evo 4g,		htc  evo 4g lte(sprint) ,					2650,		1.000000
htc-htc evo4g,		htc  m4 603e ,					1700,		0.611111
htc-htc evo shift,		htc  one sv ,					1800,		0.844017
htc-htc explorer a310e,		htc   a310e ,					1230,		1.000000
htc-htc flyer p510e,		htc  flyer p510e ,					4000,		1.000000
htc-htc flyer,		htc  first ,					2000,		0.842424
htc-htc glacier,		htc  arrive ,					1500,		0.853788
htc-htc gratia a6380,		htc  a6390 ,					1300,		0.906667
htc-htc hd mini,		htc  hd mini ,					1200,		0.951049
htc-htc hd2 t8585,		htc  hd2(leo) ,					1230,		1.000000
htc-htc hd2,		htc  hd2(leo) ,					1230,		1.000000
htc-htc hero s,		htc  one sv ,					1800,		0.868333
htc-htc hero,		htc  rhyme() ,					1600,		0.854121
htc-htc holiday,		htc  tiara ,					1800,		0.818182
htc-htc incredible s with beats audio s710e,		htc  s710d ,					1450,		0.920000
htc-htc incredible s,		htc  one sv ,					1800,		0.833333
htc-htc incredible,		htc  one lte ,					2300,		0.837363
htc-htc incredibles s710d,		htc  s710d ,					1450,		1.000000
htc-htc inspire 4g,		htc  evo 4g lte(sprint) ,					2650,		1.000000
htc-htc j z321e,		htc  xe z715e ,					1730,		0.760000
htc-htc legend,		htc  one lte ,					2300,		0.858077
htc-htc magic,		htc  pico ,					1230,		0.853333
htc-htc my touch 4g,		htc  evo 4g lte(sprint) ,					2650,		1.000000
htc-htc mytouch 4g,		htc  evo 4g lte(sprint) ,					2650,		1.000000
htc-htc one 801e,		htc  one 801e 32gb ,					2300,		1.000000
htc-htc one s,		htc  one sv ,					1800,		0.905556
htc-htc one sc t528d,		htc  t528d ,					1650,		1.000000
htc-htc one sv,		htc  one sv ,					1800,		0.926667
htc-htc one v,		htc  one vx ,					1810,		0.905556
htc-htc one x,		htc  one vx ,					1810,		0.905556
htc-htc one x+,		htc  one vx ,					1810,		0.885556
htc-htc one xl,		htc  one vx ,					1810,		0.885556
htc-htc one dual 802d,		htc  one 802d ,					2300,		1.000000
htc-htc one mini,		htc  one mini  ,					1700,		0.926667
htc-htc one,		htc  one  ,					2300,		0.940000
htc-htc p510e,		htc  flyer p510e ,					4000,		1.000000
htc-htc pg09410,		htc  p3400 ,					1250,		0.736429
htc-htc ph39100,		htc  p3400 ,					1250,		0.811429
htc-htc promin_u,		htc  pico ,					1230,		0.828095
htc-htc panache,		htc  panache ,					1400,		0.969231
htc-htc pyramid,		htc  radiant ,					1600,		0.843531
htc-htc raider 4g,		htc  evo 4g lte(sprint) ,					2650,		1.000000
htc-htc raider x710e,		htc   x310e(titan) ,					1650,		0.880000
htc-htc raider,		htc  arrive ,					1500,		0.885556
htc-htc rezound,		htc  one  ,					2300,		0.838701
htc-htc rhyme s510b,		htc   s510b  ,					1450,		1.000000
htc-htc ruby,		htc  rhyme() ,					1600,		0.842308
htc-htc s510b by xda_xiaoleizi,		htc   s510b  ,					1450,		1.000000
htc-htc s510b,		htc   s510b  ,					1450,		1.000000
htc-htc s610d,		htc   s610d ,					1400,		1.000000
htc-htc s710d,		htc  s710d ,					1450,		1.000000
htc-htc s715e,		htc  s715e ,					1520,		1.000000
htc-htc s720e,		htc  one x s720e ,					1800,		1.000000
htc-htc s720t 16gb,		htc  one xt s720t ,					1800,		1.000000
htc-htc s720t,		htc  one xt s720t ,					1800,		1.000000
htc-htc salsa c510b,		htc   s510b  ,					1450,		0.866667
htc-htc salsa c510e,		htc  flyer p510e ,					4000,		0.866667
htc-htc sensation (xe),		htc  sensation() ,					1520,		0.953513
htc-htc sensation 4g,		htc  evo 4g lte(sprint) ,					2650,		1.000000
htc-htc sensation beats z710e,		htc   z710e() ,					1520,		1.000000
htc-htc sensation xe z715e,		htc  xe z715e ,					1730,		1.000000
htc-htc sensation xe with beats audio z715e,		htc  xe z715e ,					1730,		1.000000
htc-htc sensation xe with beats audio,		htc  one s special edition ,					1650,		0.840199
htc-htc sensation xe,		htc  sensation xe() ,					1730,		0.960000
htc-htc sensation xl with beats audio x315b,		htc  xl x315e  ,					1600,		0.920000
htc-htc sensation xl with beats audio x315e,		htc  xl x315e  ,					1600,		1.000000
htc-htc sensation z710e,		htc   z710e() ,					1520,		1.000000
htc-htc sensation z710a,		htc   z710t() ,					1520,		0.920000
htc-htc sensation z710e with beats audio,		htc   z710e() ,					1520,		1.000000
htc-htc sensation z715e,		htc  xe z715e ,					1730,		1.000000
htc-htc sensation with beats audio z715e,		htc  xe z715e ,					1730,		1.000000
htc-htc sensation with beats audio,		htc  sensation xe() ,					1730,		0.824510
htc-htc sensation,		htc  sensation() ,					1520,		0.952941
htc-htc sensation(xe),		htc  sensation xe() ,					1730,		0.958235
htc-htc status,		htc  status ,					1250,		0.966667
htc-htc t320e,		htc  one v t320e ,					1500,		1.000000
htc-htc t327d,		htc  t327w ,					1650,		0.920000
htc-htc t327t,		htc  t327t ,					1650,		1.000000
htc-htc t327w,		htc  t327w ,					1650,		1.000000
htc-htc t328d,		htc   t328w ,					1650,		0.920000
htc-htc t328t,		htc   t328w ,					1650,		0.920000
htc-htc t328w,		htc   t328w ,					1650,		1.000000
htc-htc t329d,		htc  t329d ,					1650,		1.000000
htc-htc t329t,		htc  t329t ,					1650,		1.000000
htc-htc t329w,		htc  proto t329w ,					1650,		1.000000
htc-htc t528d,		htc  t528d ,					1650,		1.000000
htc-htc t528t,		htc  one st t528t ,					1800,		1.000000
htc-htc t528w,		htc  one su t528w ,					1800,		1.000000
htc-htc tattoo,		htc  tata ,					1250,		0.880000
htc-htc thunderbolt,		htc  butterfly  ,					2020,		0.829621
htc-htc vle_u,		htc   ,					1230,		0.822222
htc-htc velocity 4g x710s,		htc  evo 4g lte(sprint) ,					2650,		1.000000
htc-htc velocity 4g,		htc  evo 4g lte(sprint) ,					2650,		1.000000
htc-htc vision,		htc  one  ,					2300,		0.840000
htc-htc wildfire s a510b,		htc  s a510e ,					1230,		0.920000
htc-htc wildfire s a510e,		htc  s a510e ,					1230,		1.000000
htc-htc wildfire s a515c,		htc  s a510e ,					1230,		0.813333
htc-htc wildfire s,		htc  desire l ,					1800,		0.859740
htc-htc wildfire,		htc  desire l ,					1800,		0.834127
htc-htc x315e,		htc  xl x315e  ,					1600,		1.000000
htc-htc x515d,		htc  s z510d ,					1500,		0.733333
htc-htc x515m,		htc  ruby x715 ,					1730,		0.705000
